datetime_utc,hydraulic_71,hydraulic_36,hydraulic_1,solar_14,wind_12,nuclear_39,nuclear_4,nuclear_74,peninsula_forecast_460,scheduled_demand_365,scheduled_demand_358,scheduled_demand_372,daily_spot_market_600_España,daily_spot_market_600_Portugal,average_demand_price_573_Baleares,average_demand_price_573_Canarias,average_demand_price_573_Ceuta,average_demand_price_573_Melilla
2025-03-22 09:00:00+00:00,938.15,3942.4,4345.5,9648.8,11984.1,5532.2,3584.2,1406.25,26279.0,5959.075,23014.2,23465.9,0.0,0.0,29.48,29.29,25.32,26.74
2025-03-22 10:00:00+00:00,893.625,3840.2,4290.4,10208.2,11497.8,5532.2,3584.2,1406.25,27528.0,5983.15,22990.0,23488.7,0.0,0.0,28.75,28.63,26.79,26.7
2025-03-22 11:00:00+00:00,850.625,3818.8,4277.2,10515.0,11210.1,5532.2,3584.2,1406.25,25947.0,5932.45,22787.4,23345.6,0.0,0.0,28.12,28.6,27.84,27.39
2025-03-22 12:00:00+00:00,836.025,3820.8,4274.4,10909.1,11134.2,5532.2,3584.2,1406.25,27005.0,5960.05,22854.5,23440.3,0.0,0.0,28.04,29.42,29.52,28.66
2025-03-22 13:00:00+00:00,842.925,3823.3,4280.5,10889.5,10710.4,5532.2,3584.2,1406.25,26984.0,5874.25,22488.2,23065.2,0.0,0.0,27.77,29.57,30.06,30.08
2025-03-22 14:00:00+00:00,884.9,3876.5,4276.6,10531.5,10289.1,5531.2,3583.2,1406.0,25956.0,5726.325,21909.2,22390.3,-0.01,-0.01,28.53,28.72,29.06,29.2
2025-03-22 15:00:00+00:00,909.95,3814.3,4326.4,9880.1,10395.1,5532.2,3584.2,1406.25,25082.0,5627.575,21613.1,22111.6,0.0,0.0,27.88,27.86,27.48,27.63
2025-03-22 16:00:00+00:00,939.925,4012.3,4445.1,7969.2,11082.8,5532.2,3584.2,1406.25,24807.0,5674.625,21923.7,22438.1,0.65,0.65,30.96,29.83,28.77,30.84
2025-03-22 17:00:00+00:00,1104.4,4749.6,5310.2,3540.7,13411.1,5532.2,3584.2,1406.25,25858.0,5856.325,23128.5,23469.7,10.5,10.5,44.03,39.62,35.84,45.96
2025-03-22 18:00:00+00:00,1428.425,6464.1,6725.4,688.3,12699.0,5636.2,5636.2,1409.05,28043.0,6208.75,24883.5,24899.0,40.0,40.0,38.26,37.65,37.1,37.6
2025-03-22 19:00:00+00:00,1758.875,7177.5,7385.0,37.4,12150.1,5635.2,5635.2,1408.8,28921.0,6314.025,24935.1,25155.5,76.01,76.01,40.17,40.67,35.47,31.91
2025-03-22 20:00:00+00:00,1779.95,6845.5,7053.6,15.2,11889.9,5636.2,5636.2,1409.05,30834.0,6304.25,24794.1,24917.6,52.05,52.05,36.92,37.12,34.31,31.8
2025-03-22 21:00:00+00:00,1753.3,6568.5,6800.9,12.2,11775.9,5634.2,5634.2,1408.55,28691.0,5949.625,23181.7,23299.2,43.9,43.9,38.65,39.99,37.06,43.58
2025-03-22 22:00:00+00:00,1672.1,5683.4,5808.7,12.2,11617.5,5579.1,5579.1,1406.5,26313.0,5562.85,21599.7,21853.3,35.01,35.01,32.22,33.24,32.05,35.3
2025-03-22 23:00:00+00:00,1470.325,5658.3,6389.8,12.2,11679.6,5399.6,5399.6,1407.25,24679.0,5195.85,19978.6,20583.1,35.01,35.01,52.73,53.25,56.05,58.63
2025-03-23 00:00:00+00:00,1360.75,5244.2,6118.1,9.2,11714.6,4997.2,3594.2,1410.0,22954.0,4882.925,18591.4,19447.0,33.55,33.55,49.31,49.86,53.38,54.98
2025-03-23 01:00:00+00:00,1237.55,4955.9,5899.3,9.2,11853.6,5002.2,3599.2,1412.75,21211.0,4631.375,17638.5,18448.7,19.97,19.97,45.78,46.56,49.55,51.35
2025-03-23 02:00:00+00:00,1233.85,4902.5,5822.5,9.2,11953.2,5007.2,3604.2,1415.25,20451.0,4500.025,17290.3,17942.4,10.1,10.1,42.89,44.11,47.29,47.74
2025-03-23 03:00:00+00:00,1166.15,4668.8,5525.9,8.2,12089.1,5012.2,3609.2,1418.0,20086.0,4439.5,17100.4,17674.2,8.5,8.5,44.06,46.27,51.01,52.51
2025-03-23 04:00:00+00:00,1115.425,4417.9,5258.0,8.2,12091.1,5017.2,3614.2,1420.5,20026.0,4453.2,17129.9,17769.2,8.74,8.74,44.02,45.33,49.92,51.23
2025-03-23 05:00:00+00:00,1108.725,4494.8,5294.5,254.8,11858.3,5022.2,3619.2,1423.25,20593.0,4549.25,17774.3,18231.9,10.1,10.1,45.58,46.31,46.53,48.06
2025-03-23 06:00:00+00:00,1033.1,4202.2,5009.4,850.0,11433.5,5027.2,3624.2,1425.5,21253.0,4635.7,18216.0,18639.3,15.0,15.0,45.4,47.99,43.4,44.26
2025-03-23 07:00:00+00:00,1063.025,3954.4,4846.4,3891.2,10740.3,5579.2,3629.2,1428.5,21023.0,4728.2,18522.2,19028.7,7.4,7.4,51.79,53.67,42.87,44.4
2025-03-23 08:00:00+00:00,1005.475,3923.0,4689.2,8349.1,8182.0,5584.2,3634.2,1430.75,22815.0,4999.55,19499.2,19996.4,3.52,3.52,54.12,56.0,45.25,47.33
2025-03-23 09:00:00+00:00,992.725,3954.9,4529.4,11359.0,7540.4,5589.2,3639.2,1433.25,24023.0,5251.075,20370.9,20889.3,0.65,0.65,54.83,55.1,48.39,48.93
2025-03-23 10:00:00+00:00,975.325,3949.5,4476.3,12582.4,7229.1,5594.2,3644.2,1436.0,25222.0,5332.35,20632.6,21165.8,0.54,0.54,55.57,54.32,52.11,51.57
2025-03-23 11:00:00+00:00,1008.5,3861.8,4446.7,13597.3,6871.1,5599.2,3649.2,1438.25,25184.0,5352.825,20696.2,21207.8,0.1,0.1,56.39,54.92,54.9,54.67
2025-03-23 12:00:00+00:00,1010.575,3901.4,4425.8,13981.4,6796.2,5604.2,3654.2,1455.75,25477.0,5435.55,21035.2,21537.3,0.5,0.5,64.38,58.1,59.81,60.36
2025-03-23 13:00:00+00:00,1007.725,3876.4,4405.2,14068.0,6745.8,5709.2,3759.2,1473.0,26240.0,5461.425,21098.7,21584.8,0.06,0.06,55.27,55.79,59.83,59.63
2025-03-23 14:00:00+00:00,1007.6,3765.8,4379.7,13315.1,6500.7,5814.2,3864.2,1490.5,25358.0,5275.875,20298.8,20795.2,0.0,0.0,51.99,52.83,56.86,56.96
2025-03-23 15:00:00+00:00,1009.425,3831.2,4423.4,12276.8,6696.7,5919.2,3969.2,1507.75,24955.0,5203.975,20076.0,20592.5,0.02,0.02,51.17,51.88,54.01,54.5
2025-03-23 16:00:00+00:00,1048.825,3951.4,4600.7,9662.8,7083.4,6024.2,4074.2,1503.75,24933.0,5294.625,20525.3,21096.3,3.52,3.52,67.14,64.31,64.26,63.93
2025-03-23 17:00:00+00:00,1271.975,5305.5,5788.5,4309.1,7628.8,6174.2,5397.1,1520.0,25495.0,5583.775,21770.7,22103.6,35.01,35.01,74.88,73.2,70.58,75.18
2025-03-23 18:00:00+00:00,1564.625,7713.5,7903.9,613.5,7897.5,6334.2,6334.2,1562.8,27928.0,5996.75,23240.9,23556.7,108.0,89.73,77.15,76.24,77.39,71.51
2025-03-23 19:00:00+00:00,2086.075,8268.4,8459.0,126.6,8155.6,6439.2,6439.2,1580.8,29915.0,6250.125,24429.1,24867.9,125.92,125.92,83.02,81.95,74.54,69.41
2025-03-23 20:00:00+00:00,1981.6,7841.9,8033.5,19.3,8341.6,6462.2,6462.2,1598.3,31906.0,6294.125,24304.2,24697.8,111.0,111.0,79.02,76.2,73.96,70.49
2025-03-23 21:00:00+00:00,1893.45,7414.8,7606.7,16.3,8505.9,6467.2,6467.2,1615.55,29762.0,6030.35,23002.6,23333.0,98.84,98.84,68.42,67.69,67.03,65.73
2025-03-23 22:00:00+00:00,1616.2,6802.4,6987.2,8.1,8163.2,6472.2,6472.2,1633.55,27602.0,5581.0,21698.2,21865.3,63.11,63.11,61.36,62.3,62.82,64.89
2025-03-23 23:00:00+00:00,1508.725,5323.5,5970.9,11.2,8865.7,6545.3,6545.3,1626.325,25107.0,5253.15,20271.1,20741.9,40.03,40.03,60.36,63.94,68.87,70.19
2025-03-24 00:00:00+00:00,1366.125,5125.7,5781.7,11.2,8804.0,6377.1,6377.1,1584.275,23243.0,4966.7,19321.1,19704.0,28.0,28.0,54.38,56.74,61.28,61.59
2025-03-24 01:00:00+00:00,1361.7,5118.1,5791.8,3.0,8809.1,6208.9,6208.9,1505.675,21685.0,4776.425,18737.7,19069.7,24.0,24.0,52.88,55.75,59.46,61.65
2025-03-24 02:00:00+00:00,1341.4,5083.9,5768.8,2.3,8692.1,6139.7,6139.7,1508.925,21540.0,4675.725,18367.8,18685.1,21.96,21.96,49.84,53.9,56.14,57.24
2025-03-24 03:00:00+00:00,1387.975,5222.0,5889.8,1.1,8719.6,6150.7,6150.7,1508.925,21402.0,4696.825,18451.4,18811.6,21.87,21.87,49.31,52.55,53.61,52.72
2025-03-24 04:00:00+00:00,1383.75,5314.3,5958.3,0.1,8758.6,6061.7,6061.7,1484.175,21680.0,4930.45,19414.4,19774.2,25.0,25.0,53.1,57.16,58.9,60.13
2025-03-24 05:00:00+00:00,1464.125,5677.3,6315.5,227.6,8750.3,6071.7,6071.7,1460.675,24525.0,5725.95,22544.8,22922.7,40.38,40.38,60.78,68.46,64.13,66.26
2025-03-24 06:00:00+00:00,1740.725,6468.6,7097.1,1449.8,8754.2,6080.7,6080.7,1484.175,29145.0,6486.075,26051.3,25918.1,61.51,61.51,74.03,75.92,65.54,63.78
2025-03-24 07:00:00+00:00,1595.15,6266.4,6925.3,7465.0,8075.2,6092.7,6092.7,1484.175,31506.0,7069.15,28272.0,28511.2,37.93,37.93,80.69,81.25,71.29,72.6
2025-03-24 08:00:00+00:00,1262.0,5396.0,5919.1,13984.7,7565.6,6100.7,6100.7,1491.675,34385.0,7270.875,28844.0,28924.7,20.19,20.19,78.14,79.47,72.64,74.55
2025-03-24 09:00:00+00:00,1224.675,5166.9,5540.7,17255.8,6447.1,6106.7,6106.7,1494.175,32457.0,7270.95,29044.0,29343.0,3.52,3.52,78.21,77.52,74.9,76.8
2025-03-24 10:00:00+00:00,1079.225,5047.6,5278.7,18114.1,5527.1,6106.7,6106.7,1496.675,31345.0,7200.0,28723.4,28821.1,0.65,0.65,76.86,74.19,76.4,75.57
2025-03-24 11:00:00+00:00,1071.525,5006.5,5224.9,17903.2,5724.5,6105.7,6105.7,1522.675,31114.0,7159.875,28512.4,28684.0,0.65,0.65,76.08,75.31,78.64,79.02
2025-03-24 12:00:00+00:00,1070.6,4983.2,5205.2,17620.2,6198.9,6106.7,6106.7,1526.675,30874.0,7105.35,28202.5,28472.8,2.0,2.0,78.4,77.0,82.65,83.23
2025-03-24 13:00:00+00:00,1058.65,4796.5,5183.5,16646.0,6652.8,6105.7,6105.7,1526.425,30029.0,6982.775,27650.0,28011.3,3.52,3.52,76.99,75.86,81.83,82.88
2025-03-24 14:00:00+00:00,1099.05,4851.1,5227.5,15388.9,7724.5,6104.7,6104.7,1526.175,30385.0,6894.0,27254.0,27780.6,3.52,3.52,73.89,73.28,76.74,78.52
2025-03-24 15:00:00+00:00,1168.3,4903.1,5268.6,13389.0,9312.9,6106.7,6106.7,1493.025,29599.0,6810.05,27214.1,27483.0,7.4,7.4,72.63,73.47,73.92,78.11
2025-03-24 16:00:00+00:00,1379.875,5542.4,5927.2,10050.4,9376.4,6105.7,6105.7,1492.675,30022.0,6915.75,27493.8,27780.4,23.79,23.79,80.36,82.2,80.14,84.9
2025-03-24 17:00:00+00:00,1599.55,6647.8,7091.9,4295.0,9666.0,6105.7,6105.7,1464.425,29852.0,6995.575,27675.7,27811.1,59.99,59.99,93.7,95.77,90.89,98.35
2025-03-24 18:00:00+00:00,2055.375,9527.9,9631.7,727.7,10048.0,6106.7,6106.7,1498.675,33224.0,7233.825,27722.6,28292.7,179.1,179.1,105.22,105.25,104.29,95.74
2025-03-24 19:00:00+00:00,2405.625,9528.0,9632.0,126.5,10296.6,6105.7,6105.7,1526.425,35946.0,7388.4,28744.8,29321.6,158.3,158.3,109.46,106.94,97.29,93.02
2025-03-24 20:00:00+00:00,2194.9,8448.6,8511.6,8.4,10510.0,6106.7,6106.7,1526.675,36308.0,7208.875,27827.0,28290.2,120.96,120.96,101.22,97.88,95.17,91.83
2025-03-24 21:00:00+00:00,2010.975,8030.8,8094.0,8.4,10498.0,6105.7,6105.7,1526.425,32542.0,6670.025,25465.8,25784.9,107.92,107.92,86.32,85.45,85.96,84.92
2025-03-24 22:00:00+00:00,1799.775,7072.8,7196.6,8.4,9922.2,6105.7,6105.7,1526.425,29453.0,6117.8,23617.0,23694.3,74.73,74.73,72.15,70.99,73.77,74.25
2025-03-24 23:00:00+00:00,1746.5,6426.2,7066.1,3.0,9451.2,6107.6,6107.6,1526.9,27100.0,5731.65,22809.0,22756.2,40.51,40.51,56.42,55.91,59.98,60.28
2025-03-25 00:00:00+00:00,1666.35,6318.1,6906.3,2.2,9427.3,6108.7,6108.7,1521.6,24767.0,5460.85,21786.1,21643.3,20.26,20.26,50.3,50.59,54.7,55.33
2025-03-25 01:00:00+00:00,1558.725,6241.5,6887.1,1.4,9409.9,6108.7,6108.7,1519.925,23704.0,5235.625,21189.7,20940.7,13.13,13.13,47.43,47.85,50.55,50.72
2025-03-25 02:00:00+00:00,1545.225,6197.6,6891.2,0.6,9401.2,6108.7,6108.7,1522.675,23434.0,5097.45,20777.1,20507.9,12.2,12.2,46.11,47.3,48.28,50.18
2025-03-25 03:00:00+00:00,1534.8,6196.9,6840.0,0.1,9330.3,6108.7,6108.7,1525.675,23076.0,5099.825,20813.3,20533.9,12.73,12.73,46.66,48.6,48.82,51.89
2025-03-25 04:00:00+00:00,1549.925,6285.5,6879.3,0.5,9296.8,6108.7,6108.7,1527.175,23339.0,5269.8,21300.1,21096.8,17.87,17.87,49.75,52.35,53.57,55.7
2025-03-25 05:00:00+00:00,1687.575,6840.4,7557.3,49.3,9015.5,6109.7,6109.7,1527.425,25252.0,5879.65,23666.9,23477.4,32.38,32.38,62.46,64.95,59.3,64.01
2025-03-25 06:00:00+00:00,1856.55,7450.5,8053.8,1290.3,9084.3,6108.7,6108.7,1527.175,30613.0,6600.575,26598.8,26412.9,90.99,90.99,76.81,74.88,63.76,63.3
2025-03-25 07:00:00+00:00,1744.275,6808.4,7398.2,7299.1,8644.6,6109.7,6109.7,1527.425,32021.0,7094.85,28929.2,28844.3,37.93,37.93,79.58,77.5,71.21,71.09
2025-03-25 08:00:00+00:00,1524.75,6183.2,6789.0,13990.8,7677.6,6108.7,6108.7,1527.175,32884.0,7254.7,29627.8,29492.7,4.96,4.96,73.09,70.63,67.93,65.7
2025-03-25 09:00:00+00:00,1386.175,5902.6,6145.5,17272.0,6855.7,6108.7,6108.7,1527.175,31709.0,7187.65,29571.1,29037.8,1.06,1.43,71.58,69.41,67.99,66.2
2025-03-25 10:00:00+00:00,1354.875,5748.1,6086.6,17576.3,6503.8,6108.7,6108.7,1527.175,28973.0,7113.45,29107.0,28617.5,0.0,0.0,70.11,67.97,70.13,67.42
2025-03-25 11:00:00+00:00,1347.95,5691.8,6032.7,17835.7,6193.2,6108.7,6108.7,1527.175,29398.0,7027.275,28880.1,28454.1,0.01,0.01,70.96,68.9,72.06,71.1
2025-03-25 12:00:00+00:00,1354.375,5692.6,6043.2,17707.5,6019.4,6108.7,6108.7,1527.175,29344.0,6969.875,28596.2,28192.5,0.1,0.1,71.91,70.01,75.42,74.28
2025-03-25 13:00:00+00:00,1350.975,5696.9,6037.2,17080.3,6096.8,6106.7,6106.7,1527.175,29436.0,6843.675,28108.7,27720.3,0.42,0.42,71.13,70.77,74.69,77.98
2025-03-25 14:00:00+00:00,1355.375,5679.7,6037.6,16438.1,6349.9,6106.7,6106.7,1527.175,29233.0,6754.475,27653.4,27239.7,1.03,1.03,60.2,68.43,69.81,73.77
2025-03-25 15:00:00+00:00,1368.775,5550.3,6031.8,14834.3,7486.2,6107.7,6107.7,1527.175,28755.0,6730.2,27650.5,27323.3,3.6,3.6,65.43,65.42,65.7,70.01
2025-03-25 16:00:00+00:00,1428.95,5721.8,6205.8,11662.6,8297.6,6106.7,6106.7,1526.675,29864.0,6862.85,27970.1,27744.7,12.2,12.2,72.55,73.58,71.63,75.58
2025-03-25 17:00:00+00:00,1760.475,7246.7,7735.0,5238.7,9212.3,6106.7,6106.7,1526.675,29244.0,7006.0,28104.9,27905.3,65.0,65.0,78.12,84.38,83.85,89.5
2025-03-25 18:00:00+00:00,2059.525,9230.4,9387.2,1215.6,9986.5,6107.7,6107.7,1527.175,32398.0,7200.85,28694.5,28645.7,160.86,160.86,92.06,99.92,99.3,92.94
2025-03-25 19:00:00+00:00,2294.25,9239.5,9441.1,488.1,10534.2,6107.7,6107.7,1527.175,34950.0,7464.725,29711.5,29684.0,158.84,158.84,94.89,98.42,89.05,84.48
2025-03-25 20:00:00+00:00,2241.2,8905.4,9107.0,15.3,10763.7,6107.7,6107.7,1527.175,35565.0,7227.55,28315.5,28417.5,128.4,128.4,89.6,91.46,88.51,86.98
2025-03-25 21:00:00+00:00,2169.925,8116.5,8318.1,12.3,10692.4,6106.7,6106.7,1527.175,31937.0,6635.8,26138.9,25907.9,104.25,104.25,76.97,77.39,78.91,78.35
2025-03-25 22:00:00+00:00,1992.775,7780.5,7937.3,12.3,10228.4,6108.7,6108.7,1527.175,30081.0,6095.825,23923.7,23782.8,99.0,99.0,69.58,69.95,70.88,69.1
2025-03-25 23:00:00+00:00,1706.15,6723.2,7699.5,4.0,9105.8,6108.7,6108.7,1527.0,26817.0,5713.475,22771.0,22834.7,47.39,47.39,53.56,55.52,58.8,60.23
2025-03-26 00:00:00+00:00,1656.25,6326.2,6920.3,4.0,8996.8,6109.7,6109.7,1527.25,24979.0,5380.525,21803.0,21806.6,30.0,30.0,47.7,50.48,54.01,56.34
2025-03-26 01:00:00+00:00,1656.55,6291.0,6870.9,4.0,8756.8,6109.7,6109.7,1527.25,23155.0,5190.4,20938.2,20978.8,15.85,15.85,46.05,49.26,52.27,58.01
2025-03-26 02:00:00+00:00,1626.425,6286.4,6859.9,4.0,8386.4,6108.7,6108.7,1527.0,22762.0,5119.875,20756.9,20784.7,15.8,15.8,42.72,44.67,46.27,47.69
2025-03-26 03:00:00+00:00,1608.225,6311.1,6888.6,4.0,8326.6,6109.7,6109.7,1527.25,22648.0,5098.625,20428.0,20399.7,20.08,20.08,42.89,44.99,45.49,46.81
2025-03-26 04:00:00+00:00,1604.65,6461.9,7039.7,4.0,8319.4,6109.7,6109.7,1527.25,22862.0,5273.175,21175.3,21221.1,28.6,28.6,44.71,46.7,48.21,47.5
2025-03-26 05:00:00+00:00,1827.025,7667.2,8226.4,102.5,8491.6,6109.7,6109.7,1527.25,24639.0,5927.7,23637.6,23671.4,60.0,60.0,56.1,57.47,51.09,49.17
2025-03-26 06:00:00+00:00,1981.8,7980.7,8536.8,1789.3,8527.5,6109.7,6109.7,1527.25,29450.0,6628.1,26400.4,26518.2,95.79,95.79,69.33,68.9,57.26,53.75
2025-03-26 07:00:00+00:00,1676.875,6644.1,7195.7,9186.8,8804.9,6110.7,6110.7,1527.675,32446.0,7092.75,29054.5,28732.8,21.7,21.7,68.03,70.01,60.3,64.26
2025-03-26 08:00:00+00:00,1480.4,6284.6,6902.4,16143.8,6832.2,6108.7,6108.7,1527.0,31919.0,7095.7,28624.7,28343.2,0.2,0.2,64.57,62.99,59.93,60.09
2025-03-26 09:00:00+00:00,1327.875,5908.4,6386.7,16986.2,6021.4,6109.7,6109.7,1527.25,30458.0,6987.575,27735.6,27635.1,-0.01,0.0,64.18,63.91,62.04,63.0
2025-03-26 10:00:00+00:00,1296.525,5681.9,6140.4,16319.5,5000.5,6109.7,6109.7,1527.25,28419.0,6856.3,27296.5,27391.5,-0.45,0.02,62.68,62.66,64.13,63.09
2025-03-26 11:00:00+00:00,1307.05,5641.9,6109.5,16312.3,4948.2,6109.7,6109.7,1527.875,28350.0,6784.0,27018.3,27107.3,-0.5,0.01,61.97,62.84,65.76,64.75
2025-03-26 12:00:00+00:00,1284.325,5653.7,6129.2,16135.5,5189.0,6108.7,6108.7,1527.625,27525.0,6724.175,26848.7,26903.4,-0.45,0.0,61.51,63.47,68.29,67.12
2025-03-26 13:00:00+00:00,1212.45,5615.0,6080.1,15543.2,5588.1,6107.7,6107.7,1527.375,27741.0,6616.95,26393.7,26411.0,-0.45,0.0,61.77,64.89,68.54,69.88
2025-03-26 14:00:00+00:00,1300.2,5629.4,6095.1,14629.3,6084.4,6107.7,6107.7,1527.375,28181.0,6524.075,25995.9,25984.8,-0.45,0.0,56.51,60.27,63.24,63.99
2025-03-26 15:00:00+00:00,1293.25,5655.1,6119.9,13868.1,6657.5,6107.7,6107.7,1527.375,27869.0,6505.275,25998.6,26041.3,-0.01,0.0,53.84,59.68,60.59,62.66
2025-03-26 16:00:00+00:00,1420.35,6115.5,6515.8,12788.1,7754.7,6106.7,6106.7,1527.125,28175.0,6617.375,26698.6,26613.0,0.0,0.02,59.98,62.58,62.28,66.45
2025-03-26 17:00:00+00:00,1634.075,6765.0,7168.7,5951.7,10835.2,6107.7,6107.7,1526.75,28307.0,6813.825,27345.9,27359.5,27.0,27.0,71.47,73.35,70.49,76.94
2025-03-26 18:00:00+00:00,2091.2,9212.8,9625.7,808.0,11338.3,6107.7,6107.7,1526.75,31032.0,7096.7,27988.1,28240.0,125.22,125.22,84.88,83.77,81.96,78.6
2025-03-26 19:00:00+00:00,2356.8,9263.8,9686.1,31.1,11578.6,6108.7,6108.7,1527.625,34597.0,7218.325,28753.5,29103.5,126.66,126.66,89.96,88.1,79.12,75.73
2025-03-26 20:00:00+00:00,2113.25,8337.0,8760.6,5.1,11538.4,6107.7,6107.7,1527.375,35169.0,7077.8,27947.7,28257.9,104.94,104.94,85.52,82.27,78.88,76.69
2025-03-26 21:00:00+00:00,2092.05,8365.9,8762.3,13.3,11281.3,6108.7,6108.7,1527.625,31977.0,6605.725,25689.2,25952.5,97.33,97.33,73.12,71.55,71.5,69.93
2025-03-26 22:00:00+00:00,1951.75,8186.9,8575.2,5.1,10865.1,6107.7,6107.7,1527.375,28692.0,6130.3,24303.0,24331.2,54.68,54.68,63.41,63.3,63.97,64.27
2025-03-26 23:00:00+00:00,1745.225,7251.0,7974.4,12.2,9371.1,5780.2,5105.2,1525.075,27057.0,5759.875,22212.3,22821.7,93.52,93.52,72.9,74.52,76.5,83.5
2025-03-27 00:00:00+00:00,1684.125,6800.6,7517.8,12.2,8951.3,5781.2,5106.2,1525.325,25405.0,5442.3,21223.4,21698.8,63.09,63.09,63.59,65.6,67.4,74.76
2025-03-27 01:00:00+00:00,1607.125,6496.1,7112.9,12.2,8570.4,5781.2,5106.2,1525.325,23124.0,5219.475,20456.0,20941.0,60.0,60.0,60.9,63.27,64.04,72.46
2025-03-27 02:00:00+00:00,1588.125,6330.4,6948.4,12.2,8259.8,5780.2,5105.2,1525.075,22803.0,5115.2,20178.8,20538.6,52.98,52.98,57.21,60.1,61.16,67.92
2025-03-27 03:00:00+00:00,1592.325,6350.2,6969.9,12.2,8051.8,5782.2,5107.2,1525.575,22021.0,5096.2,20088.8,20533.7,52.98,52.98,57.73,60.71,59.98,67.3
2025-03-27 04:00:00+00:00,1644.7,6609.6,7232.1,8.2,7951.1,5781.2,5106.2,1525.325,21835.0,5260.675,20728.4,21249.7,63.09,63.09,61.37,64.1,64.89,70.45
2025-03-27 05:00:00+00:00,1887.4,7738.5,8324.8,152.6,7887.3,6112.2,6112.2,1527.875,24337.0,5957.15,23321.2,23571.3,85.92,85.92,76.97,79.17,68.85,80.59
2025-03-27 06:00:00+00:00,1903.025,8681.1,9251.0,1723.1,7852.3,6112.2,6112.2,1527.875,30709.0,6633.825,26174.0,26582.9,125.03,125.03,86.12,86.3,73.3,71.88
2025-03-27 07:00:00+00:00,1792.075,7012.2,7610.4,8536.0,7636.7,6113.2,6113.2,1528.3,30447.0,7002.375,28271.2,28290.3,59.0,59.0,90.78,89.05,80.65,85.13
2025-03-27 08:00:00+00:00,1564.675,6296.3,6913.8,15664.4,6635.7,6086.2,5106.2,1525.325,31100.0,7027.375,28787.9,28863.5,3.52,3.52,81.48,79.1,76.87,75.06
2025-03-27 09:00:00+00:00,1390.425,5920.4,6299.1,18367.7,5493.6,6085.2,5105.2,1525.075,29936.0,7012.775,28485.0,28424.6,0.0,0.1,79.81,78.07,76.78,77.04
2025-03-27 10:00:00+00:00,1324.175,5938.3,6082.7,17898.4,4986.5,6087.2,5107.2,1525.575,28177.0,6879.3,27882.2,27893.5,-0.01,0.1,77.87,77.31,78.76,77.47
2025-03-27 11:00:00+00:00,1277.5,5874.9,6016.5,17903.6,5038.5,6086.2,5106.2,1525.1,28049.0,6851.95,27629.1,27650.9,-0.01,0.1,78.32,78.94,80.86,81.67
2025-03-27 12:00:00+00:00,1304.075,5658.0,6019.9,17711.3,5252.3,6085.2,5105.2,1524.85,29483.0,6774.375,27365.7,27416.6,-0.01,0.0,78.2,79.96,84.58,84.77
2025-03-27 13:00:00+00:00,1306.8,5638.7,5998.7,17226.3,5517.4,6084.2,5104.2,1524.6,27797.0,6669.625,26902.7,26948.0,-0.01,0.0,74.62,77.92,83.79,84.01
2025-03-27 14:00:00+00:00,1317.875,5582.4,6017.6,16024.1,5817.7,6084.2,5104.2,1524.6,28297.0,6558.7,26407.1,26489.4,-0.01,0.0,74.04,75.8,78.65,80.58
2025-03-27 15:00:00+00:00,1320.15,5594.9,6023.7,14738.7,6568.8,6084.2,5104.2,1524.6,27216.0,6524.25,26284.7,26479.4,0.0,0.0,74.44,75.77,76.09,79.46
2025-03-27 16:00:00+00:00,1415.175,5998.3,6389.3,12657.2,7584.2,6083.2,5103.2,1524.35,27776.0,6636.175,27004.5,27004.2,0.65,0.65,77.94,79.54,78.92,83.81
2025-03-27 17:00:00+00:00,1734.95,7007.8,7526.8,6002.4,9610.0,6084.2,5104.2,1524.6,28837.0,6862.375,27147.2,27428.4,47.81,47.81,93.38,92.15,89.52,99.38
2025-03-27 18:00:00+00:00,1869.3,9191.8,9720.7,1002.4,10110.1,6110.2,6110.2,1527.15,31469.0,7128.675,27148.4,27401.9,150.0,150.0,107.62,106.88,103.86,102.82
2025-03-27 19:00:00+00:00,2179.175,9227.0,9639.7,296.8,10376.8,6111.2,6111.2,1527.625,33260.0,7159.9,28153.0,28470.7,135.57,135.57,109.12,106.94,97.39,94.56
2025-03-27 20:00:00+00:00,2129.85,8224.1,8623.8,102.6,10322.0,6111.2,6111.2,1527.4,34933.0,7079.675,27375.2,27766.9,117.75,117.75,103.54,100.04,96.59,96.34
2025-03-27 21:00:00+00:00,1983.4,8159.5,8581.3,13.3,10063.5,6110.2,6110.2,1527.15,31884.0,6577.1,25274.4,25592.2,106.1,106.1,89.96,87.27,87.77,88.68
2025-03-27 22:00:00+00:00,1931.775,7879.2,8296.4,13.3,9788.8,6111.2,6111.2,1527.4,29733.0,6082.75,23345.2,23564.9,93.2,93.2,79.02,79.79,83.23,84.31
2025-03-27 23:00:00+00:00,1785.05,7059.5,7413.5,12.2,10280.1,6107.3,6107.3,1526.825,25983.0,5751.5,22165.9,22810.8,51.4,51.4,41.76,44.43,48.55,48.78
2025-03-28 00:00:00+00:00,1590.925,6200.8,6477.5,4.0,10003.2,6107.3,6107.3,1526.825,24114.0,5439.925,20941.1,21616.8,37.0,37.0,36.56,38.94,42.97,41.96
2025-03-28 01:00:00+00:00,1533.35,6054.5,6322.0,4.0,9557.3,6108.3,6108.3,1527.075,22458.0,5236.2,20298.2,20810.4,21.61,21.61,33.47,35.38,38.09,36.96
